14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,100.0,16.4,0:18.66,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,109.0,16.5,0:19.75,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,109.0,16.5,0:20.84,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,114.9,16.5,0:22.00,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,115.0,16.5,0:23.15,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,R,119.0,16.5,0:24.34,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,111.0,16.5,0:25.45,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,117.8,16.5,0:26.64,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,116.0,16.5,0:27.80,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,R,112.0,16.5,0:28.92,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,111.0,16.5,0:30.03,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,109.9,16.5,0:31.14,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,113.0,16.5,0:32.27,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,111.9,16.5,0:33.40,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,107.0,16.5,0:34.47,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,113.0,16.5,0:35.60,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,110.0,16.5,0:36.70,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,112.9,16.5,0:37.84,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,122.0,16.5,0:39.06,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,112.0,16.5,0:40.18,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,107.0,16.5,0:41.25,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,111.9,16.5,0:42.38,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,114.0,16.5,0:43.52,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,117.0,16.5,0:44.69,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,R,103.0,16.5,0:45.73,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,112.0,16.5,0:46.85,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,116.0,16.5,0:48.01,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,109.0,16.5,0:49.10,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,105.9,16.5,0:50.17,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,R,109.0,16.5,0:51.26,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,108.0,16.6,0:52.34,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,111.9,16.6,0:53.47,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,115.0,16.6,0:54.62,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,119.0,16.6,0:55.81,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,110.0,16.6,0:56.91,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,111.9,16.6,0:58.04,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,R,109.0,16.6,0:59.13,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,117.0,16.6,1:00.30,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,111.0,16.6,1:01.41,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,105.9,16.6,1:02.48,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,118.0,16.6,1:03.66,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,R,120.0,16.6,1:04.86,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,R,113.9,16.6,1:06.01,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,R,108.0,16.6,1:07.09,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,109.0,16.6,1:08.18,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,109.0,16.6,1:09.27,crypt.py
14879,suhail-+,20,0,0.0t,0.0t,0.0t,S,105.9,16.6,1:10.34,crypt.py
